BOW_Code,Species_Scientific_Name,Species_Common_Name,Total_Citation_Num,Diet_Information,Diet_Entry_Length,Diet_Citation_Num,Percentile_Total_Citation_Num,Percentile_Diet_Entry_Length,Percentile_Diet_Citation_Num,Certainty
sunfor1,Enicurus velatus,Sunda Forktail,5,TRUE,9,0,0.012273962,0.03860208,0.238920641,0.096598894
chnfor1,Enicurus ruficapillus,Chestnut-naped Forktail,17,TRUE,NA,1,0.273728099,0.951934789,0.638386583,0.621349824
blbfor1,Enicurus immaculatus,Black-backed Forktail,15,TRUE,NA,1,0.21263937,0.952028483,0.638386583,0.601018145
slbfor1,Enicurus schistaceus,Slaty-backed Forktail,23,TRUE,NA,1,0.439660826,0.952122177,0.638386583,0.676723196
fireth1,Calliope pectardens,Firethroat,23,TRUE,12,0,0.439660826,0.051203973,0.238920641,0.243261813
btbrob1,Calliope obscura,Blackthroat,20,TRUE,5,0,0.36039539,0.025578563,0.238920641,0.208298198
sibrub,Calliope calliope,Siberian Rubythroat,54,TRUE,NA,1,0.806521128,0.952215872,0.638386583,0.799041194
himrub1,Calliope pectoralis,Himalayan Rubythroat,24,TRUE,50,0,0.463084419,0.334020425,0.238920641,0.345341828
chirub1,Calliope tschebaiewi,Chinese Rubythroat,21,TRUE,19,0,0.387426216,0.098238546,0.238920641,0.241528467
whtrob2,Myiomela leucura,White-tailed Robin,31,TRUE,51,0,0.600768294,0.339642088,0.238920641,0.393110341
sunrob1,Myiomela diana,Sunda Robin,7,TRUE,9,0,0.030638059,0.03860208,0.238920641,0.10272026
blfrob1,Cinclidium frontale,Blue-fronted Robin,15,TRUE,24,0,0.21263937,0.13843343,0.238920641,0.19666448
refblu,Tarsiger cyanurus,Red-flanked Bluetail,53,TRUE,NA,1,0.801461632,0.952309566,0.638386583,0.797385927
himblu1,Tarsiger rufilatus,Himalayan Bluetail,26,TRUE,89,0,0.50698023,0.501967582,0.238920641,0.415956151
rbbrob1,Tarsiger hyperythrus,Rufous-breasted Bush-Robin,15,TRUE,7,0,0.21263937,0.033636278,0.238920641,0.161732097
wbbrob1,Tarsiger indicus,White-browed Bush-Robin,18,TRUE,9,0,0.302585965,0.03860208,0.238920641,0.193369562
gobrob1,Tarsiger chrysaeus,Golden Bush-Robin,21,TRUE,NA,1,0.387426216,0.952403261,0.638386583,0.659405353
cobrob1,Tarsiger johnstoniae,Collared Bush-Robin,7,TRUE,NA,1,0.030638059,0.952496955,0.638386583,0.540507199
korfly1,Ficedula zanthopygia,Yellow-rumped Flycatcher,28,TRUE,117,0,0.547221962,0.56240045,0.238920641,0.449514351
narfly1,Ficedula elisae,Green-backed Flycatcher,12,TRUE,28,0,0.127705425,0.171226459,0.238920641,0.179284175
narfly2,Ficedula narcissina,Narcissus Flycatcher,61,FALSE,0,0,0.836081701,0.008104563,0.238920641,0.361035635
narfly3,Ficedula owstoni,Ryukyu Flycatcher,54,TRUE,NA,1,0.806521128,0.952590649,0.638386583,0.79916612
mugfly,Ficedula mugimaki,Mugimaki Flycatcher,36,TRUE,95,0,0.67005528,0.516443362,0.238920641,0.475139761
slbfly1,Ficedula erithacus,Slaty-backed Flycatcher,23,TRUE,53,0,0.439660826,0.350979106,0.238920641,0.343186858
barfly1,Ficedula nigrorufa,Black-and-orange Flycatcher,9,TRUE,59,0,0.059683313,0.385552328,0.238920641,0.228052094
slbfly2,Ficedula tricolor,Slaty-blue Flycatcher,22,TRUE,62,0,0.413848028,0.399372248,0.238920641,0.350713639
snbfly1,Ficedula hyperythra,Snowy-browed Flycatcher,58,TRUE,95,0,0.823901434,0.516443362,0.238920641,0.526421812
pybfly1,Ficedula hodgsoni,Pygmy Flycatcher,31,TRUE,78,0,0.600768294,0.468424998,0.238920641,0.436037977
rugfly1,Ficedula strophiata,Rufous-gorgeted Flycatcher,20,TRUE,NA,1,0.36039539,0.952684344,0.638386583,0.650488772
sapfly1,Ficedula sapphira,Sapphire Flycatcher,19,TRUE,57,0,0.332240232,0.374496393,0.238920641,0.315219089
lipfly1,Ficedula westermanni,Little Pied Flycatcher,39,TRUE,NA,1,0.702614073,0.952778038,0.638386583,0.764592898
ultfly1,Ficedula superciliaris,Ultramarine Flycatcher,22,TRUE,NA,1,0.413848028,0.952871732,0.638386583,0.668368781
rutfly6,Ficedula ruficauda,Rusty-tailed Flycatcher,22,TRUE,70,0,0.413848028,0.43727162,0.238920641,0.363346763
taifly1,Ficedula albicilla,Taiga Flycatcher,34,TRUE,NA,1,0.643867704,0.952965427,0.638386583,0.745073238
kasfly1,Ficedula subrubra,Kashmir Flycatcher,20,TRUE,NA,1,0.36039539,0.953059121,0.638386583,0.650613698
rebfly,Ficedula parva,Red-breasted Flycatcher,77,TRUE,NA,1,0.87421531,0.953152816,0.638386583,0.821918236
semfly1,Ficedula semitorquata,Semicollared Flycatcher,41,TRUE,80,0,0.720697086,0.474093507,0.238920641,0.477903745
eupfly1,Ficedula hypoleuca,European Pied Flycatcher,91,TRUE,NA,1,0.894031669,0.95324651,0.638386583,0.828554921
atlfly1,Ficedula speculigera,Atlas Flycatcher,91,TRUE,169,0,0.894031669,0.629766701,0.238920641,0.587573004
colfly1,Ficedula albicollis,Collared Flycatcher,68,TRUE,NA,1,0.855101658,0.953340204,0.638386583,0.815609482
rucfly3,Ficedula riedeli,Tanimbar Flycatcher,6,TRUE,48,0,0.020003748,0.321371686,0.238920641,0.193432025
rucfly1,Ficedula dumetoria,Rufous-chested Flycatcher,27,TRUE,74,0,0.527686686,0.452684344,0.238920641,0.406430557
palfly1,Ficedula platenae,Palawan Flycatcher,13,TRUE,37,0,0.155204722,0.245526094,0.238920641,0.213217152
furfly1,Ficedula disposita,Furtive Flycatcher,13,TRUE,45,0,0.155204722,0.301133702,0.238920641,0.231753022
rutfly5,Ficedula rufigula,Rufous-throated Flycatcher,10,TRUE,48,0,0.079546519,0.321371686,0.238920641,0.213279615
damfly1,Ficedula henrici,Damar Flycatcher,15,TRUE,71,0,0.21263937,0.441722103,0.238920641,0.297760705
cicfly1,Ficedula buruensis,Cinnamon-chested Flycatcher,11,TRUE,29,0,0.102314251,0.178956245,0.238920641,0.173397046
lomfly1,Ficedula bonthaina,Lompobattang Flycatcher,12,TRUE,21,0,0.127705425,0.1139792,0.238920641,0.160201755
sumfly1,Ficedula harterti,Sumba Flycatcher,5,TRUE,30,0,0.012273962,0.186732877,0.238920641,0.145975827
blbfly2,Ficedula timorensis,Black-banded Flycatcher,10,TRUE,45,0,0.079546519,0.301133702,0.238920641,0.206533621
lisfly1,Ficedula basilanica,Little Slaty Flycatcher,11,TRUE,55,0,0.102314251,0.362737749,0.238920641,0.234657547
rutfly7,Ficedula crypta,Cryptic Flycatcher,6,TRUE,29,0,0.020003748,0.178956245,0.238920641,0.145960211
bunfly1,Ficedula luzoniensis,Bundok Flycatcher,12,TRUE,77,0,0.127705425,0.465239389,0.238920641,0.277288485
blfred1,Phoenicurus frontalis,Blue-fronted Redstart,27,TRUE,49,0,0.527686686,0.328164527,0.238920641,0.364923951
plured1,Phoenicurus fuliginosus,Plumbeous Redstart,43,TRUE,NA,1,0.73826478,0.953433899,0.638386583,0.776695087
luzred1,Phoenicurus bicolor,Luzon Redstart,16,TRUE,24,0,0.244167526,0.13843343,0.238920641,0.207173866
rubred2,Phoenicurus erythronotus,Rufous-backed Redstart,28,TRUE,166,0,0.547221962,0.626440551,0.238920641,0.470861051
whcred1,Phoenicurus leucocephalus,White-capped Redstart,39,TRUE,NA,1,0.702614073,0.953527593,0.638386583,0.76484275
alsred1,Phoenicurus alaschanicus,Ala Shan Redstart,10,TRUE,12,0,0.079546519,0.051203973,0.238920641,0.123223711
bucred1,Phoenicurus coeruleocephala,Blue-capped Redstart,21,TRUE,51,0,0.387426216,0.339642088,0.238920641,0.321996315
moured1,Phoenicurus moussieri,Moussier's Redstart,22,TRUE,NA,1,0.413848028,0.953621287,0.638386583,0.668618633
comred2,Phoenicurus phoenicurus,Common Redstart,118,TRUE,NA,1,0.920172398,0.953714982,0.638386583,0.837424654
hodred1,Phoenicurus hodgsoni,Hodgson's Redstart,17,TRUE,16,0,0.273728099,0.077016771,0.238920641,0.19655517
whtred1,Phoenicurus schisticeps,White-throated Redstart,18,TRUE,20,0,0.302585965,0.106343109,0.238920641,0.215949905
whwred2,Phoenicurus erythrogastrus,White-winged Redstart,36,TRUE,NA,1,0.67005528,0.953808676,0.638386583,0.754083513
blared1,Phoenicurus ochruros,Black Redstart,124,TRUE,NA,1,0.924060714,0.95390237,0.638386583,0.838783222
daured1,Phoenicurus auroreus,Daurian Redstart,41,TRUE,NA,1,0.720697086,0.953996065,0.638386583,0.771026578
lirthr1,Monticola rufocinereus,Little Rock-Thrush,24,TRUE,36,0,0.463084419,0.237562073,0.238920641,0.313189044
cbrthr1,Monticola rufiventris,Chestnut-bellied Rock-Thrush,24,TRUE,NA,1,0.463084419,0.954089759,0.638386583,0.68518692
wtrthr1,Monticola gularis,White-throated Rock-Thrush,25,TRUE,38,0,0.485243137,0.252318936,0.238920641,0.325494238
bcrthr1,Monticola cinclorhyncha,Blue-capped Rock-Thrush,19,TRUE,NA,1,0.332240232,0.954183454,0.638386583,0.641603423
strthr1,Monticola brevipes,Short-toed Rock-Thrush,26,TRUE,82,0,0.50698023,0.48069896,0.238920641,0.40886661
serthr1,Monticola explorator,Sentinel Rock-Thrush,22,TRUE,50,0,0.413848028,0.334020425,0.238920641,0.328929698
litrot1,Monticola imerina,Littoral Rock-Thrush,18,TRUE,NA,1,0.302585965,0.954277148,0.638386583,0.631749898
forrot2,Monticola sharpei,Forest Rock-Thrush,36,TRUE,NA,1,0.67005528,0.954370842,0.638386583,0.754270902
rtrthr1,Monticola saxatilis,Rufous-tailed Rock-Thrush,106,TRUE,NA,1,0.909959711,0.954464537,0.638386583,0.834270277
burthr,Monticola solitarius,Blue Rock-Thrush,136,TRUE,NA,1,0.932212124,0.954558231,0.638386583,0.841718979
mirthr1,Monticola angolensis,Miombo Rock-Thrush,33,TRUE,62,0,0.630000937,0.399372248,0.238920641,0.422764609
carthr1,Monticola rupestris,Cape Rock-Thrush,20,TRUE,82,0,0.36039539,0.48069896,0.238920641,0.360004997
whinch1,Saxicola rubetra,Whinchat,106,TRUE,317,1,0.909959711,0.696242856,0.638386583,0.748196383
whbbus4,Saxicola macrorhynchus,White-browed Bushchat,32,TRUE,72,3,0.616040476,0.445563572,0.852431369,0.638011805
whtbus1,Saxicola insignis,White-throated Bushchat,25,TRUE,90,0,0.485243137,0.504544177,0.238920641,0.409569318
caisto1,Saxicola dacotiae,Fuerteventura Stonechat,30,TRUE,110,1,0.584231238,0.550173335,0.638386583,0.590930385
stonec4,Saxicola rubicola,European Stonechat,216,TRUE,NA,1,0.963365502,0.954651925,0.638386583,0.85213467
sibsto1,Saxicola maurus,Siberian Stonechat,216,TRUE,NA,1,0.963365502,0.95474562,0.638386583,0.852165901
stonec7,Saxicola stejnegeri,Amur Stonechat,216,TRUE,NA,1,0.963365502,0.954839314,0.638386583,0.852197133
afrsto1,Saxicola torquatus,African Stonechat,216,TRUE,NA,1,0.963365502,0.954933009,0.638386583,0.852228364
reusto1,Saxicola tectes,Reunion Stonechat,11,TRUE,NA,1,0.102314251,0.955026703,0.638386583,0.565242512
whtsto2,Saxicola leucurus,White-tailed Stonechat,13,TRUE,NA,1,0.155204722,0.955120397,0.638386583,0.582903901
piebus1,Saxicola caprata,Pied Bushchat,60,TRUE,NA,1,0.832240232,0.955214092,0.638386583,0.808613636
jerbus1,Saxicola jerdoni,Jerdon's Bushchat,18,TRUE,NA,1,0.302585965,0.955307786,0.638386583,0.632093445
grybus1,Saxicola ferreus,Gray Bushchat,31,TRUE,NA,1,0.600768294,0.95540148,0.638386583,0.731518786
timbus1,Saxicola gutturalis,Timor Bushchat,8,TRUE,NA,1,0.043614729,0.955495175,0.638386583,0.545832162
busbus1,Campicoloides bifasciatus,Buff-streaked Chat,14,TRUE,141,0,0.183172491,0.597582685,0.238920641,0.339891939
siccha1,Emarginata sinuata,Sickle-winged Chat,14,TRUE,59,0,0.183172491,0.385552328,0.238920641,0.269215154
karcha1,Emarginata schlegelii,Karoo Chat,14,TRUE,39,0,0.183172491,0.259252319,0.238920641,0.22711515
tracha1,Emarginata tractrac,Tractrac Chat,15,TRUE,24,0,0.21263937,0.13843343,0.238920641,0.19666448
moocha1,Pinarochroa sordida,Moorland Chat,11,TRUE,NA,1,0.102314251,0.955588869,0.638386583,0.565429901
moccha1,Thamnolaea cinnamomeiventris,Mocking Cliff-Chat,44,TRUE,51,0,0.746041413,0.339642088,0.238920641,0.441534714
wwccha1,Thamnolaea semirufa,White-winged Cliff-Chat,12,TRUE,14,0,0.127705425,0.062447297,0.238920641,0.143024454
soocha1,Myrmecocichla nigra,Sooty Chat,22,TRUE,29,0,0.413848028,0.178956245,0.238920641,0.277241638
noacha1,Myrmecocichla aethiops,Northern Anteater-Chat,27,TRUE,41,0,0.527686686,0.274337112,0.238920641,0.34698148
soacha1,Myrmecocichla formicivora,Southern Anteater-Chat,22,TRUE,NA,1,0.413848028,0.955682563,0.638386583,0.669305725
conmoo1,Myrmecocichla tholloni,Congo Moor Chat,10,TRUE,41,0,0.079546519,0.274337112,0.238920641,0.197601424
mouwhe1,Myrmecocichla monticola,Mountain Wheatear,5,TRUE,NA,1,0.012273962,0.955776258,0.638386583,0.535478934
ruecha1,Myrmecocichla melaena,Rüppell's Chat,8,TRUE,12,0,0.043614729,0.051203973,0.238920641,0.111246447
whbcha2,Myrmecocichla arnotti,Arnot's Chat,65,TRUE,64,2,0.847980886,0.408132671,0.818654549,0.691589369
norwhe,Oenanthe oenanthe,Northern Wheatear,297,TRUE,416,10,0.98219807,0.716293451,0.944579781,0.881023767
capwhe1,Oenanthe pileata,Capped Wheatear,36,TRUE,NA,1,0.67005528,0.955869952,0.638386583,0.754770605
rebwhe2,Oenanthe bottae,Buff-breasted Wheatear,34,TRUE,45,2,0.643867704,0.301133702,0.818654549,0.587885318
isawhe1,Oenanthe isabellina,Isabelline Wheatear,87,TRUE,NA,1,0.888269465,0.955963647,0.638386583,0.827539898
heuwhe1,Oenanthe heuglini,Heuglin's Wheatear,31,TRUE,15,0,0.600768294,0.070270777,0.238920641,0.303319904
hoowhe1,Oenanthe monacha,Hooded Wheatear,38,TRUE,NA,1,0.692729317,0.956057341,0.638386583,0.76239108
deswhe1,Oenanthe deserti,Desert Wheatear,75,TRUE,NA,1,0.870608076,0.956151035,0.638386583,0.821715232
bkewhe1,Oenanthe hispanica,Western Black-eared Wheatear,77,TRUE,NA,1,0.87421531,0.95624473,0.638386583,0.822948874
cypwhe1,Oenanthe cypriaca,Cyprus Wheatear,26,TRUE,NA,1,0.50698023,0.956338424,0.638386583,0.700568413
bkewhe2,Oenanthe melanoleuca,Eastern Black-eared Wheatear,77,TRUE,NA,1,0.87421531,0.956432118,0.638386583,0.823011337
piewhe1,Oenanthe pleschanka,Pied Wheatear,69,TRUE,NA,1,0.858193573,0.956525813,0.638386583,0.817701989
wfbcha1,Oenanthe albifrons,White-fronted Black-Chat,18,TRUE,30,0,0.302585965,0.186732877,0.238920641,0.242746494
somwhe1,Oenanthe phillipsi,Somali Wheatear,9,TRUE,22,0,0.059683313,0.122645929,0.238920641,0.140416628
rerwhe1,Oenanthe moesta,Red-rumped Wheatear,31,TRUE,NA,1,0.600768294,0.956619507,0.638386583,0.731924795
blacks1,Oenanthe melanura,Blackstart,39,TRUE,NA,1,0.702614073,0.956713202,0.638386583,0.765904619
famcha1,Oenanthe familiaris,Familiar Chat,58,TRUE,NA,1,0.823901434,0.956806896,0.638386583,0.806364971
somcha1,Oenanthe dubia,Sombre Rock Chat,11,TRUE,5,0,0.102314251,0.025578563,0.238920641,0.122271152
brtcha1,Oenanthe scotocerca,Brown-tailed Chat,20,TRUE,40,0,0.36039539,0.267122646,0.238920641,0.288812892
indcha1,Oenanthe fusca,Brown Rock Chat,11,TRUE,31,1,0.102314251,0.194931135,0.638386583,0.311877323
varwhe1,Oenanthe picata,Variable Wheatear,37,TRUE,NA,1,0.682095006,0.95690059,0.638386583,0.759127393
blawhe1,Oenanthe leucura,Black Wheatear,41,TRUE,NA,1,0.720697086,0.956994285,0.638386583,0.772025985
humwhe2,Oenanthe albonigra,Hume's Wheatear,21,TRUE,NA,1,0.387426216,0.957087979,0.638386583,0.660966926
whtwhe1,Oenanthe leucopyga,White-crowned Wheatear,51,TRUE,NA,1,0.790452544,0.957181673,0.638386583,0.795340267
mouwhe5,Oenanthe lugentoides,Arabian Wheatear,32,TRUE,88,5,0.616040476,0.498922515,0.893235267,0.669399419
mouwhe4,Oenanthe lugubris,Abyssinian Wheatear,37,TRUE,NA,1,0.682095006,0.957275368,0.638386583,0.759252319
finwhe1,Oenanthe finschii,Finsch's Wheatear,35,TRUE,215,0,0.65740654,0.661716481,0.238920641,0.519347887
mouwhe2,Oenanthe lugens,Mourning Wheatear,71,TRUE,NA,1,0.863159374,0.957369062,0.638386583,0.81963834
retwhe3,Oenanthe xanthoprymna,Kurdish Wheatear,30,TRUE,NA,1,0.584231238,0.957462756,0.638386583,0.726693526
retwhe2,Oenanthe chrysopygia,Persian Wheatear,28,TRUE,293,0,0.547221962,0.690902277,0.238920641,0.492348293
boucha1,Pinarornis plumosus,Boulder Chat,22,TRUE,22,0,0.413848028,0.122645929,0.238920641,0.258471533
bohwax,Bombycilla garrulus,Bohemian Waxwing,183,TRUE,576,38,0.952122177,0.731846716,0.986742247,0.890237047
cedwax,Bombycilla cedrorum,Cedar Waxwing,348,TRUE,817,34,0.990115244,0.740560292,0.985430526,0.905368687
japwax1,Bombycilla japonica,Japanese Waxwing,39,TRUE,NA,1,0.702614073,0.957556451,0.638386583,0.766185702
bayfly1,Phainoptila melanoxantha,Black-and-yellow Silky-flycatcher,15,TRUE,145,0,0.21263937,0.603063806,0.238920641,0.351541272
grsfly1,Ptiliogonys cinereus,Gray Silky-flycatcher,24,TRUE,NA,1,0.463084419,0.957650145,0.638386583,0.686373716
ltsfly1,Ptiliogonys caudatus,Long-tailed Silky-flycatcher,15,TRUE,NA,1,0.21263937,0.95774384,0.638386583,0.602923264
phaino,Phainopepla nitens,Phainopepla,125,TRUE,211,3,0.924810269,0.658952497,0.852431369,0.812064712
palmch1,Dulus dominicus,Palmchat,52,TRUE,209,1,0.796589525,0.657968706,0.638386583,0.697648271
olfwhi1,Hylocitrea bonensis,Hylocitrea,9,TRUE,NA,1,0.059683313,0.957837534,0.638386583,0.551969143
hypoco1,Hypocolius ampelinus,Hypocolius,38,TRUE,174,1,0.692729317,0.634076642,0.638386583,0.655064181
gursug1,Promerops gurneyi,Gurney's Sugarbird,48,TRUE,70,0,0.773072238,0.43727162,0.238920641,0.483088166
capsug1,Promerops cafer,Cape Sugarbird,51,TRUE,NA,1,0.790452544,0.957931228,0.638386583,0.795590118
spothr1,Modulatrix stictigula,Spot-throat,38,TRUE,4,0,0.692729317,0.01897311,0.238920641,0.316874356
dapthr1,Arcanator orostruthus,Dapple-throat,29,TRUE,14,0,0.566148224,0.062447297,0.238920641,0.289172054
gycill1,Kakamega poliothorax,Gray-chested Babbler,48,TRUE,33,1,0.773072238,0.211280802,0.638386583,0.540913208
olbflo1,Prionochilus olivaceus,Olive-backed Flowerpecker,10,TRUE,24,0,0.079546519,0.13843343,0.238920641,0.152300197
yebflo2,Prionochilus maculatus,Yellow-breasted Flowerpecker,22,TRUE,NA,1,0.413848028,0.958024923,0.638386583,0.670086511
crbflo1,Prionochilus percussus,Crimson-breasted Flowerpecker,25,TRUE,45,0,0.485243137,0.301133702,0.238920641,0.341765827
palflo1,Prionochilus plateni,Palawan Flowerpecker,12,TRUE,NA,1,0.127705425,0.958118617,0.638386583,0.574736875
yerflo1,Prionochilus xanthopygius,Yellow-rumped Flowerpecker,14,TRUE,NA,1,0.183172491,0.958212311,0.638386583,0.593257129
scbflo2,Prionochilus thoracicus,Scarlet-breasted Flowerpecker,25,TRUE,39,0,0.485243137,0.259252319,0.238920641,0.327805366
speflo1,Dicaeum dayakorum,Spectacled Flowerpecker,9,TRUE,316,7,0.059683313,0.695961773,0.921343577,0.558996221
gorflo1,Dicaeum annae,Golden-rumped Flowerpecker,8,TRUE,NA,1,0.043614729,0.958306006,0.638386583,0.546769106
thbflo1,Dicaeum agile,Thick-billed Flowerpecker,48,TRUE,NA,1,0.773072238,0.9583997,0.638386583,0.789952841
brbflo1,Dicaeum everetti,Brown-backed Flowerpecker,22,TRUE,23,0,0.413848028,0.130703645,0.238920641,0.261157438
whiflo1,Dicaeum proprium,Whiskered Flowerpecker,14,TRUE,16,0,0.183172491,0.077016771,0.238920641,0.166369968
yevflo1,Dicaeum chrysorrheum,Yellow-vented Flowerpecker,30,TRUE,29,0,0.584231238,0.178956245,0.238920641,0.334036041
yebflo1,Dicaeum melanozanthum,Yellow-bellied Flowerpecker,25,TRUE,40,0,0.485243137,0.267122646,0.238920641,0.330428808
whtflo1,Dicaeum vincens,White-throated Flowerpecker,16,TRUE,36,0,0.244167526,0.237562073,0.238920641,0.240216746
yesflo1,Dicaeum aureolimbatum,Yellow-sided Flowerpecker,17,TRUE,61,0,0.273728099,0.395202848,0.238920641,0.302617196
olcflo1,Dicaeum nigrilore,Olive-capped Flowerpecker,8,TRUE,16,0,0.043614729,0.077016771,0.238920641,0.119850714
flcflo1,Dicaeum anthonyi,Flame-crowned Flowerpecker,19,TRUE,NA,1,0.332240232,0.958493395,0.638386583,0.64304007
bicflo1,Dicaeum bicolor,Bicolored Flowerpecker,13,TRUE,31,0,0.155204722,0.194931135,0.238920641,0.196352166
cebflo1,Dicaeum quadricolor,Cebu Flowerpecker,26,TRUE,43,0,0.50698023,0.288157032,0.238920641,0.344685968
resflo1,Dicaeum australe,Red-keeled Flowerpecker,15,TRUE,30,0,0.21263937,0.186732877,0.238920641,0.212764296
rekflo1,Dicaeum haematostictum,Black-belted Flowerpecker,18,TRUE,30,0,0.302585965,0.186732877,0.238920641,0.242746494
sccflo1,Dicaeum retrocinctum,Scarlet-collared Flowerpecker,23,TRUE,46,0,0.439660826,0.307832849,0.238920641,0.328804772
orbflo1,Dicaeum trigonostigma,Orange-bellied Flowerpecker,44,TRUE,NA,1,0.746041413,0.958587089,0.638386583,0.781005028
whbflo1,Dicaeum hypoleucum,White-bellied Flowerpecker,13,TRUE,42,0,0.155204722,0.280989413,0.238920641,0.225038259
pabflo1,Dicaeum erythrorhynchos,Pale-billed Flowerpecker,17,TRUE,NA,1,0.273728099,0.958680783,0.638386583,0.623598488
plaflo1,Dicaeum concolor,Nilgiri Flowerpecker,30,TRUE,76,0,0.584231238,0.461538462,0.238920641,0.428230113
plaflo2,Dicaeum minullum,Plain Flowerpecker,56,TRUE,63,5,0.815375246,0.403729036,0.893235267,0.704113183
andflo1,Dicaeum virescens,Andaman Flowerpecker,23,TRUE,36,4,0.439660826,0.237562073,0.876089197,0.517770699
pygflo1,Dicaeum pygmaeum,Pygmy Flowerpecker,15,TRUE,31,0,0.21263937,0.194931135,0.238920641,0.215497049
crcflo1,Dicaeum nehrkorni,Crimson-crowned Flowerpecker,14,TRUE,32,0,0.183172491,0.203035698,0.238920641,0.208376277
flbflo3,Dicaeum schistaceiceps,Halmahera Flowerpecker,9,TRUE,NA,1,0.059683313,0.958774478,0.638386583,0.552281458
flbflo2,Dicaeum erythrothorax,Buru Flowerpecker,10,TRUE,32,0,0.079546519,0.203035698,0.238920641,0.173834286
ashflo1,Dicaeum vulneratum,Ashy Flowerpecker,6,TRUE,35,0,0.020003748,0.22861426,0.238920641,0.162512883
olcflo2,Dicaeum pectorale,Olive-crowned Flowerpecker,11,TRUE,24,0,0.102314251,0.13843343,0.238920641,0.159889441
recflo1,Dicaeum geelvinkianum,Red-capped Flowerpecker,19,TRUE,30,0,0.332240232,0.186732877,0.238920641,0.25263125
louflo1,Dicaeum nitidum,Louisiade Flowerpecker,6,TRUE,20,0,0.020003748,0.106343109,0.238920641,0.121755832
rebflo1,Dicaeum eximium,Red-banded Flowerpecker,14,TRUE,21,0,0.183172491,0.1139792,0.238920641,0.178690777
midflo1,Dicaeum aeneum,Midget Flowerpecker,19,TRUE,NA,1,0.332240232,0.958868172,0.638386583,0.643164996
motflo1,Dicaeum tristrami,Mottled Flowerpecker,8,TRUE,NA,1,0.043614729,0.958961866,0.638386583,0.546987726
blfflo1,Dicaeum igniferum,Black-fronted Flowerpecker,7,TRUE,26,0,0.030638059,0.154970486,0.238920641,0.141509729
recflo2,Dicaeum maugei,Red-chested Flowerpecker,16,TRUE,31,0,0.244167526,0.194931135,0.238920641,0.226006434
